timestamp,cpu_percent,memory_percent,request_rate
2026-01-01T09:18:30,7.36,53.24,7.97
2026-01-01T09:19:00,9.24,51.8,5.76
2026-01-01T09:19:30,6.81,50.92,6.9
2026-01-01T09:20:00,5.59,53.03,9.91
2026-01-01T09:20:30,7.88,52.19,8.1
2026-01-01T09:21:00,5.0,51.76,12.01
2026-01-01T09:21:30,5.86,51.59,13.69
2026-01-01T09:22:00,5.0,51.31,15.22
2026-01-01T09:22:30,5.0,52.52,15.12
2026-01-01T09:23:00,5.0,51.94,15.81
2026-01-01T09:23:30,7.55,52.8,12.37
2026-01-01T09:24:00,6.33,51.94,9.02
2026-01-01T09:24:30,6.23,52.72,10.02
2026-01-01T09:25:00,7.17,52.5,13.6
2026-01-01T09:25:30,6.79,52.33,12.67
2026-01-01T09:26:00,5.56,52.24,14.68
2026-01-01T09:26:30,5.47,52.79,13.76
2026-01-01T09:27:00,5.61,51.6,10.63
2026-01-01T09:27:30,6.93,50.63,10.68
2026-01-01T09:28:00,5.52,52.66,12.22
2026-01-01T09:28:30,5.0,53.17,9.46
2026-01-01T09:29:00,5.48,52.81,7.08
2026-01-01T09:29:30,5.23,53.45,5.1
2026-01-01T09:30:00,5.0,53.39,5.84
2026-01-01T09:30:30,5.0,51.14,0.0
2026-01-01T09:31:00,5.0,51.3,1.1
2026-01-01T09:31:30,5.0,51.18,2.14
2026-01-01T09:32:00,5.66,51.53,2.97
2026-01-01T09:32:30,5.0,50.75,0.72
2026-01-01T09:33:00,6.75,50.53,1.84
2026-01-01T09:33:30,7.07,51.67,0.0
2026-01-01T09:34:00,5.16,51.52,0.0
2026-01-01T09:34:30,5.58,51.09,3.2
2026-01-01T09:35:00,5.83,51.46,0.0
2026-01-01T09:35:30,6.98,51.07,0.0
2026-01-01T09:36:00,8.72,52.13,0.0
2026-01-01T09:36:30,8.17,51.96,2.6
2026-01-01T09:37:00,7.1,52.32,0.0
2026-01-01T09:37:30,6.2,51.62,0.0
2026-01-01T09:38:00,5.0,50.37,0.0
2026-01-01T09:38:30,5.0,51.09,6.62
2026-01-01T09:39:00,5.43,51.35,5.52
2026-01-01T09:39:30,5.45,51.99,3.44
2026-01-01T09:40:00,5.0,52.73,3.9
2026-01-01T09:40:30,5.0,51.26,7.35
2026-01-01T09:41:00,5.52,51.38,0.0
2026-01-01T09:41:30,5.0,49.37,0.0
2026-01-01T09:42:00,5.0,49.89,0.87
2026-01-01T09:42:30,5.0,48.8,0.0
2026-01-01T09:43:00,5.0,49.27,0.0
2026-01-01T09:43:30,5.0,50.0,0.0
2026-01-01T09:44:00,6.24,49.46,0.63
2026-01-01T09:44:30,7.51,49.43,1.93
2026-01-01T09:45:00,7.57,50.66,9.77
2026-01-01T09:45:30,7.77,49.0,3.21
2026-01-01T09:46:00,8.56,49.65,0.0
2026-01-01T09:46:30,8.51,49.77,0.0
2026-01-01T09:47:00,9.85,50.71,3.89
2026-01-01T09:47:30,12.33,49.06,0.31
2026-01-01T09:48:00,12.45,49.07,0.0
2026-01-01T09:48:30,13.11,50.17,3.25
2026-01-01T09:49:00,14.42,51.53,0.29
2026-01-01T09:49:30,13.92,50.76,4.75
2026-01-01T09:50:00,12.22,50.48,5.61
2026-01-01T09:50:30,13.58,52.32,2.96
2026-01-01T09:51:00,11.23,50.9,6.54
2026-01-01T09:51:30,13.91,50.86,9.8
2026-01-01T09:52:00,15.22,51.03,15.81
2026-01-01T09:52:30,15.5,51.21,14.15
2026-01-01T09:53:00,15.58,50.27,12.88
2026-01-01T09:53:30,18.2,51.24,18.77
2026-01-01T09:54:00,16.79,52.13,23.21
2026-01-01T09:54:30,15.05,53.94,24.24
2026-01-01T09:55:00,14.15,53.15,20.84
2026-01-01T09:55:30,13.76,52.67,16.65
2026-01-01T09:56:00,12.25,53.76,10.93
2026-01-01T09:56:30,12.48,55.58,6.97
2026-01-01T09:57:00,12.68,55.57,6.14
2026-01-01T09:57:30,11.46,54.04,1.37
2026-01-01T09:58:00,13.86,53.83,4.25
2026-01-01T09:58:30,11.78,54.79,0.0
2026-01-01T09:59:00,9.86,55.47,0.0
2026-01-01T09:59:30,10.43,56.58,0.0
2026-01-01T10:00:00,10.11,58.51,2.43
2026-01-01T10:00:30,10.74,58.08,4.53
2026-01-01T10:01:00,9.81,57.17,0.0
2026-01-01T10:01:30,8.26,55.97,0.91
2026-01-01T10:02:00,7.29,55.85,0.0
2026-01-01T10:02:30,6.27,56.86,1.17
2026-01-01T10:03:00,7.06,58.59,0.0
2026-01-01T10:03:30,6.34,58.81,0.51
2026-01-01T10:04:00,7.48,58.83,6.39
2026-01-01T10:04:30,8.36,58.69,14.55
2026-01-01T10:05:00,9.92,59.92,18.89
2026-01-01T10:05:30,11.27,59.16,14.77
2026-01-01T10:06:00,12.45,59.05,12.69
2026-01-01T10:06:30,13.6,58.97,8.96
2026-01-01T10:07:00,12.83,58.95,6.52
2026-01-01T10:07:30,12.44,60.76,0.0
2026-01-01T10:08:00,9.69,59.86,0.0
2026-01-01T10:08:30,10.13,62.32,4.47
2026-01-01T10:09:00,9.12,61.66,13.41
2026-01-01T10:09:30,9.72,60.84,15.15
2026-01-01T10:10:00,10.51,60.18,15.96
2026-01-01T10:10:30,8.48,60.83,18.65
2026-01-01T10:11:00,6.96,60.82,12.33
2026-01-01T10:11:30,6.44,61.94,8.95
2026-01-01T10:12:00,5.66,61.11,12.17
2026-01-01T10:12:30,5.91,59.44,11.24
2026-01-01T10:13:00,5.0,59.07,9.76
2026-01-01T10:13:30,5.07,59.35,13.18
2026-01-01T10:14:00,5.0,57.88,5.55
2026-01-01T10:14:30,5.0,57.77,10.22
2026-01-01T10:15:00,6.07,58.31,6.97
2026-01-01T10:15:30,5.0,57.5,9.23
2026-01-01T10:16:00,5.0,56.68,9.23
2026-01-01T10:16:30,5.0,55.58,12.14
2026-01-01T10:17:00,5.0,55.44,16.11
2026-01-01T10:17:30,5.0,55.9,12.06
2026-01-01T10:18:00,5.0,58.64,15.41
2026-01-01T10:18:30,6.47,59.81,17.44
2026-01-01T10:19:00,7.15,58.55,23.14
2026-01-01T10:19:30,6.76,57.01,21.03
2026-01-01T10:20:00,7.89,56.9,25.78
2026-01-01T10:20:30,9.57,58.47,28.69
2026-01-01T10:21:00,10.18,59.13,26.93
2026-01-01T10:21:30,9.58,58.6,30.93
2026-01-01T10:22:00,11.1,59.6,29.44
2026-01-01T10:22:30,13.76,60.98,33.09
2026-01-01T10:23:00,14.75,62.44,32.69
2026-01-01T10:23:30,17.4,61.38,33.13
2026-01-01T10:24:00,18.79,61.81,33.4
2026-01-01T10:24:30,20.07,60.53,37.45
2026-01-01T10:25:00,18.43,59.73,37.11
2026-01-01T10:25:30,16.76,58.45,39.43
2026-01-01T10:26:00,16.69,58.19,41.83
2026-01-01T10:26:30,14.18,56.75,38.39
2026-01-01T10:27:00,13.29,57.53,42.09
2026-01-01T10:27:30,14.59,57.51,47.98
2026-01-01T10:28:00,13.6,56.65,50.02
2026-01-01T10:28:30,14.4,57.13,51.64
2026-01-01T10:29:00,12.37,58.66,48.24
2026-01-01T10:29:30,11.63,59.01,53.39
2026-01-01T10:30:00,13.16,58.43,47.26
2026-01-01T10:30:30,13.48,58.14,47.84
2026-01-01T10:31:00,13.91,58.04,54.03
2026-01-01T10:31:30,16.47,57.34,51.28
2026-01-01T10:32:00,18.41,55.63,53.44
2026-01-01T10:32:30,17.1,55.25,50.53
2026-01-01T10:33:00,19.08,56.49,53.17
2026-01-01T10:33:30,18.15,55.66,47.51
2026-01-01T10:34:00,18.13,53.73,45.86
2026-01-01T10:34:30,18.15,53.64,43.31
2026-01-01T10:35:00,19.76,54.75,43.71
2026-01-01T10:35:30,18.06,53.02,36.91
2026-01-01T10:36:00,18.74,53.21,42.94
2026-01-01T10:36:30,19.53,53.63,44.18
2026-01-01T10:37:00,20.75,54.16,42.22
2026-01-01T10:37:30,20.43,54.72,48.18
2026-01-01T10:38:00,21.94,55.33,48.08
2026-01-01T10:38:30,20.87,53.74,49.11
2026-01-01T10:39:00,22.59,54.36,50.26
2026-01-01T10:39:30,23.12,55.74,56.62
2026-01-01T10:40:00,21.02,55.52,57.25
2026-01-01T10:40:30,21.63,55.89,52.98
2026-01-01T10:41:00,21.9,54.87,53.34
2026-01-01T10:41:30,21.36,56.18,55.02
2026-01-01T10:42:00,20.26,55.56,54.92
2026-01-01T10:42:30,19.9,57.21,52.32
2026-01-01T10:43:00,17.74,56.83,49.09
2026-01-01T10:43:30,20.27,57.5,42.3
2026-01-01T10:44:00,18.58,56.97,44.22
2026-01-01T10:44:30,17.59,58.85,40.89
2026-01-01T10:45:00,19.31,56.88,38.32
2026-01-01T10:45:30,20.18,57.25,40.35
2026-01-01T10:46:00,21.26,55.17,44.67
2026-01-01T10:46:30,23.54,53.96,40.53
2026-01-01T10:47:00,23.07,55.85,39.12
2026-01-01T10:47:30,21.5,56.76,37.55
2026-01-01T10:48:00,22.77,54.75,39.57
2026-01-01T10:48:30,23.96,54.74,35.41
2026-01-01T10:49:00,23.47,54.13,32.2
2026-01-01T10:49:30,21.57,54.69,33.88
2026-01-01T10:50:00,23.43,56.55,31.47
2026-01-01T10:50:30,24.29,57.2,27.35
2026-01-01T10:51:00,22.23,57.63,27.31
2026-01-01T10:51:30,23.4,58.14,23.64
2026-01-01T10:52:00,21.24,57.05,22.55
2026-01-01T10:52:30,20.52,57.75,27.69
2026-01-01T10:53:00,18.83,58.67,26.98
2026-01-01T10:53:30,17.88,58.06,26.43
2026-01-01T10:54:00,16.63,57.42,24.55
2026-01-01T10:54:30,15.71,58.87,18.46
2026-01-01T10:55:00,16.79,59.08,19.17
2026-01-01T10:55:30,17.24,57.94,23.24
2026-01-01T10:56:00,18.18,57.51,28.29
2026-01-01T10:56:30,19.82,57.06,39.7
2026-01-01T10:57:00,19.26,56.99,38.52
2026-01-01T10:57:30,19.38,56.92,39.33
2026-01-01T10:58:00,20.19,56.67,34.93
2026-01-01T10:58:30,22.75,58.34,42.34
2026-01-01T10:59:00,24.09,59.18,46.3
2026-01-01T10:59:30,26.17,60.66,50.15
2026-01-01T11:00:00,27.7,58.97,52.53
2026-01-01T11:00:30,29.28,59.08,52.0
2026-01-01T11:01:00,26.6,60.25,41.85
2026-01-01T11:01:30,27.93,60.98,46.85
2026-01-01T11:02:00,28.24,60.3,49.52
2026-01-01T11:02:30,28.33,59.54,50.55
2026-01-01T11:03:00,27.54,60.5,47.25
2026-01-01T11:03:30,26.9,60.29,50.72
2026-01-01T11:04:00,27.52,60.94,51.91
2026-01-01T11:04:30,28.78,61.09,52.71
2026-01-01T11:05:00,26.53,60.98,48.29
2026-01-01T11:05:30,26.86,61.1,43.8
2026-01-01T11:06:00,26.02,60.27,43.44
2026-01-01T11:06:30,24.59,61.97,43.02
2026-01-01T11:07:00,25.18,62.52,38.86
2026-01-01T11:07:30,24.69,63.92,45.79
2026-01-01T11:08:00,23.7,63.39,44.04
2026-01-01T11:08:30,22.55,62.85,43.78
2026-01-01T11:09:00,22.97,62.53,44.82
2026-01-01T11:09:30,22.96,61.66,50.71
2026-01-01T11:10:00,21.32,62.34,47.61
2026-01-01T11:10:30,20.06,63.06,46.86
2026-01-01T11:11:00,19.78,62.54,41.77
2026-01-01T11:11:30,20.39,62.22,45.96
2026-01-01T11:12:00,18.82,62.6,47.67
2026-01-01T11:12:30,19.55,61.85,48.3
2026-01-01T11:13:00,18.31,61.44,49.44
2026-01-01T11:13:30,22.4,63.0,56.7
2026-01-01T11:14:00,20.99,62.25,56.26
2026-01-01T11:14:30,19.81,61.73,53.92
2026-01-01T11:15:00,20.1,64.24,51.61
2026-01-01T11:15:30,18.74,62.11,55.73
2026-01-01T11:16:00,19.99,60.93,58.09
2026-01-01T11:16:30,22.69,62.73,60.01
2026-01-01T11:17:00,22.11,62.32,57.41
2026-01-01T11:17:30,22.37,62.82,59.6
2026-01-01T11:18:00,21.59,64.94,62.0
2026-01-01T11:18:30,21.59,64.22,62.43
2026-01-01T11:19:00,23.74,63.63,61.9
2026-01-01T11:19:30,25.08,64.04,63.79
2026-01-01T11:20:00,23.72,63.96,65.39
2026-01-01T11:20:30,26.04,63.44,63.47
2026-01-01T11:21:00,27.78,63.3,62.22
2026-01-01T11:21:30,28.51,61.98,55.36
2026-01-01T11:22:00,27.52,62.44,57.75
2026-01-01T11:22:30,27.62,63.28,57.31
2026-01-01T11:23:00,26.43,63.11,63.51
2026-01-01T11:23:30,27.13,62.89,56.37
2026-01-01T11:24:00,26.66,63.44,57.05
2026-01-01T11:24:30,23.3,62.9,59.42
2026-01-01T11:25:00,24.69,62.59,56.63
2026-01-01T11:25:30,24.98,62.52,58.56
2026-01-01T11:26:00,26.6,64.0,59.69
2026-01-01T11:26:30,26.39,63.95,61.81
2026-01-01T11:27:00,26.68,63.83,60.88
2026-01-01T11:27:30,28.35,63.67,48.17
2026-01-01T11:28:00,28.93,63.29,48.5
2026-01-01T11:28:30,29.36,62.32,48.87
2026-01-01T11:29:00,34.18,61.4,45.95
2026-01-01T11:29:30,33.93,62.26,40.65
2026-01-01T11:30:00,34.18,61.69,42.74
2026-01-01T11:30:30,36.79,61.79,44.32
2026-01-01T11:31:00,35.58,61.31,50.64
2026-01-01T11:31:30,34.02,59.98,47.42
2026-01-01T11:32:00,31.87,59.52,52.16
2026-01-01T11:32:30,32.67,60.91,52.23
2026-01-01T11:33:00,33.61,60.5,50.24
2026-01-01T11:33:30,34.72,59.82,52.24
2026-01-01T11:34:00,32.69,59.39,55.74
2026-01-01T11:34:30,34.2,59.06,53.64
2026-01-01T11:35:00,35.99,59.29,59.92
2026-01-01T11:35:30,35.85,58.88,60.0
2026-01-01T11:36:00,35.9,58.78,55.07
2026-01-01T11:36:30,36.91,58.29,50.51
2026-01-01T11:37:00,37.46,58.65,54.8
2026-01-01T11:37:30,38.42,58.96,52.59
2026-01-01T11:38:00,36.8,59.17,52.94
2026-01-01T11:38:30,36.53,59.8,53.37
2026-01-01T11:39:00,34.71,59.7,52.92
2026-01-01T11:39:30,35.66,60.92,56.84
2026-01-01T11:40:00,36.46,61.38,54.91
2026-01-01T11:40:30,36.31,62.87,50.47
2026-01-01T11:41:00,36.75,62.79,41.26
2026-01-01T11:41:30,34.42,63.06,40.79
2026-01-01T11:42:00,35.71,62.38,39.73
2026-01-01T11:42:30,35.0,62.4,44.69
2026-01-01T11:43:00,35.2,63.21,41.87
2026-01-01T11:43:30,36.87,62.85,45.96
2026-01-01T11:44:00,35.74,64.34,44.81
2026-01-01T11:44:30,37.53,64.37,51.69
2026-01-01T11:45:00,37.72,65.95,47.8
2026-01-01T11:45:30,37.76,64.9,46.19
2026-01-01T11:46:00,38.6,64.62,48.91
2026-01-01T11:46:30,36.72,64.13,53.66
2026-01-01T11:47:00,37.62,65.14,57.03
2026-01-01T11:47:30,37.71,65.78,51.69
2026-01-01T11:48:00,39.26,65.7,56.05
2026-01-01T11:48:30,38.94,65.25,56.01
2026-01-01T11:49:00,38.39,65.22,49.5
2026-01-01T11:49:30,38.95,65.95,47.26
2026-01-01T11:50:00,38.86,66.78,45.87
2026-01-01T11:50:30,37.1,66.72,42.67
2026-01-01T11:51:00,36.81,66.27,47.9
2026-01-01T11:51:30,38.71,66.38,50.04
2026-01-01T11:52:00,38.57,66.51,54.6
2026-01-01T11:52:30,37.26,66.76,51.08
2026-01-01T11:53:00,38.34,66.3,44.4
2026-01-01T11:53:30,35.56,68.05,46.21
2026-01-01T11:54:00,32.38,67.42,46.34
2026-01-01T11:54:30,32.37,68.93,49.8
2026-01-01T11:55:00,32.64,70.0,52.44
2026-01-01T11:55:30,32.97,70.0,53.06
2026-01-01T11:56:00,31.63,70.0,56.27
2026-01-01T11:56:30,31.41,90.61,208.33
2026-01-01T11:57:00,42.96,87.88,210.81
2026-01-01T11:57:30,54.52,86.34,208.22
2026-01-01T11:58:00,66.08,89.97,216.01
2026-01-01T11:58:30,77.64,89.81,213.3
2026-01-01T11:59:00,88.46,89.98,215.55
2026-01-01T11:59:30,90.57,87.1,215.46
2026-01-01T12:00:00,90.39,85.37,220.01
2026-01-01T12:00:30,88.28,90.55,213.66
2026-01-01T12:01:00,89.99,90.68,220.42
2026-01-01T12:01:30,89.19,88.03,217.52
2026-01-01T12:02:00,77.64,87.03,215.29
2026-01-01T12:02:30,66.08,92.36,214.44
2026-01-01T12:03:00,54.52,90.45,198.38
2026-01-01T12:03:30,42.96,90.82,183.02
2026-01-01T12:04:00,25.25,70.0,35.1
2026-01-01T12:04:30,24.04,68.62,40.0
2026-01-01T12:05:00,24.37,68.77,36.25
2026-01-01T12:05:30,25.33,68.3,36.16
2026-01-01T12:06:00,25.61,68.18,40.64
2026-01-01T12:06:30,28.98,67.85,45.9
2026-01-01T12:07:00,29.88,68.41,43.67
2026-01-01T12:07:30,25.4,68.2,46.51
2026-01-01T12:08:00,24.96,67.04,45.01
2026-01-01T12:08:30,23.86,67.71,37.26
2026-01-01T12:09:00,23.55,68.2,41.09
2026-01-01T12:09:30,23.57,66.77,41.53
2026-01-01T12:10:00,22.59,67.18,38.02
2026-01-01T12:10:30,20.97,68.07,38.85
2026-01-01T12:11:00,23.01,67.92,40.18
2026-01-01T12:11:30,23.91,68.11,40.85
2026-01-01T12:12:00,22.9,67.34,36.97
2026-01-01T12:12:30,23.92,65.59,36.27
2026-01-01T12:13:00,24.93,66.11,37.5
2026-01-01T12:13:30,26.83,66.03,40.51
2026-01-01T12:14:00,25.25,66.46,39.65
2026-01-01T12:14:30,26.42,66.22,35.32
2026-01-01T12:15:00,25.51,65.96,37.01
2026-01-01T12:15:30,27.24,66.12,41.96
2026-01-01T12:16:00,26.95,66.06,39.58
2026-01-01T12:16:30,23.54,66.93,41.6
2026-01-01T12:17:00,23.6,66.5,45.79
2026-01-01T12:17:30,20.92,65.06,50.03
2026-01-01T12:18:00,20.6,65.2,55.41
2026-01-01T12:18:30,20.51,63.9,56.54
2026-01-01T12:19:00,19.91,61.36,62.17
2026-01-01T12:19:30,17.68,60.27,67.58
2026-01-01T12:20:00,16.0,59.83,64.27
2026-01-01T12:20:30,14.74,59.03,65.51
2026-01-01T12:21:00,14.36,57.5,66.45
2026-01-01T12:21:30,16.3,57.27,63.71
2026-01-01T12:22:00,17.36,58.49,62.4
2026-01-01T12:22:30,16.65,59.32,54.36
2026-01-01T12:23:00,18.56,59.33,57.21
2026-01-01T12:23:30,16.51,60.25,60.6
2026-01-01T12:24:00,17.54,59.81,65.21
2026-01-01T12:24:30,17.28,58.92,70.6
2026-01-01T12:25:00,17.63,59.6,68.18
2026-01-01T12:25:30,18.59,58.52,67.54
2026-01-01T12:26:00,17.57,58.85,73.71
2026-01-01T12:26:30,18.77,58.83,78.03
2026-01-01T12:27:00,18.76,58.47,75.08
2026-01-01T12:27:30,22.37,58.01,65.64
2026-01-01T12:28:00,21.92,59.14,64.73
2026-01-01T12:28:30,23.82,57.56,60.45
2026-01-01T12:29:00,24.79,57.82,60.7
2026-01-01T12:29:30,23.03,57.54,64.59
2026-01-01T12:30:00,25.07,56.79,58.8
2026-01-01T12:30:30,23.48,56.83,59.9
2026-01-01T12:31:00,20.13,57.15,55.03
2026-01-01T12:31:30,21.41,57.09,64.96
2026-01-01T12:32:00,23.02,57.33,65.17
2026-01-01T12:32:30,23.09,58.75,67.07
2026-01-01T12:33:00,22.7,58.15,62.89
2026-01-01T12:33:30,25.08,58.57,54.36
2026-01-01T12:34:00,26.15,56.83,50.53
2026-01-01T12:34:30,25.16,57.28,46.7
2026-01-01T12:35:00,26.26,55.42,51.39
2026-01-01T12:35:30,24.39,56.05,46.8
2026-01-01T12:36:00,23.56,55.57,50.11
2026-01-01T12:36:30,21.98,55.74,51.8
2026-01-01T12:37:00,18.68,54.28,51.35
2026-01-01T12:37:30,16.91,54.31,41.4
2026-01-01T12:38:00,18.75,55.13,39.2
2026-01-01T12:38:30,17.1,55.75,43.09
2026-01-01T12:39:00,16.27,55.73,45.24
2026-01-01T12:39:30,14.53,55.73,45.84
2026-01-01T12:40:00,15.83,56.87,40.09
2026-01-01T12:40:30,15.83,57.61,40.59
2026-01-01T12:41:00,16.57,56.98,41.61
2026-01-01T12:41:30,16.41,56.4,39.66
2026-01-01T12:42:00,14.65,55.72,41.39
2026-01-01T12:42:30,13.19,55.69,38.55
2026-01-01T12:43:00,14.45,54.53,30.52
2026-01-01T12:43:30,14.36,52.37,27.95
2026-01-01T12:44:00,15.53,52.15,25.19
2026-01-01T12:44:30,10.78,52.4,30.06
2026-01-01T12:45:00,12.45,52.59,32.94
2026-01-01T12:45:30,11.71,53.67,32.74
2026-01-01T12:46:00,14.96,52.38,30.55
2026-01-01T12:46:30,14.2,51.87,32.79
2026-01-01T12:47:00,14.24,50.43,38.76
2026-01-01T12:47:30,15.23,50.67,34.89
2026-01-01T12:48:00,13.92,50.57,32.34
2026-01-01T12:48:30,15.23,50.09,36.94
2026-01-01T12:49:00,14.26,50.13,38.86
2026-01-01T12:49:30,16.19,49.42,37.11
2026-01-01T12:50:00,17.38,48.4,41.73
2026-01-01T12:50:30,18.13,49.98,43.94
2026-01-01T12:51:00,17.04,50.79,40.17
2026-01-01T12:51:30,16.72,50.61,41.27
2026-01-01T12:52:00,17.17,49.06,41.24
2026-01-01T12:52:30,14.12,48.85,47.85
2026-01-01T12:53:00,13.3,49.42,50.28
2026-01-01T12:53:30,14.7,49.59,52.21
2026-01-01T12:54:00,12.8,50.6,52.74
2026-01-01T12:54:30,14.72,51.83,54.83
2026-01-01T12:55:00,13.78,51.75,49.27
2026-01-01T12:55:30,14.26,51.28,43.45
2026-01-01T12:56:00,12.54,50.78,45.01
2026-01-01T12:56:30,13.27,50.37,46.61
2026-01-01T12:57:00,13.96,51.27,45.0
2026-01-01T12:57:30,15.67,50.85,37.0
2026-01-01T12:58:00,17.7,49.17,32.65
2026-01-01T12:58:30,19.58,49.63,34.8
2026-01-01T12:59:00,19.89,49.54,35.31
2026-01-01T12:59:30,18.05,49.07,32.75
2026-01-01T13:00:00,20.04,47.11,29.03
2026-01-01T13:00:30,18.08,48.28,30.1
2026-01-01T13:01:00,17.42,48.97,29.49
2026-01-01T13:01:30,18.53,47.83,28.86
2026-01-01T13:02:00,19.19,47.99,26.84
2026-01-01T13:02:30,21.58,46.9,27.44
2026-01-01T13:03:00,21.58,45.54,28.57
2026-01-01T13:03:30,19.04,43.44,26.06
2026-01-01T13:04:00,18.63,44.22,32.71
2026-01-01T13:04:30,18.89,45.1,30.36
2026-01-01T13:05:00,18.36,44.79,31.03
2026-01-01T13:05:30,20.48,44.73,24.82
2026-01-01T13:06:00,20.11,46.49,20.82
2026-01-01T13:06:30,17.96,45.73,24.5
2026-01-01T13:07:00,18.66,44.55,27.41
2026-01-01T13:07:30,16.94,44.68,28.27
2026-01-01T13:08:00,19.49,45.22,25.58
2026-01-01T13:08:30,19.89,44.93,26.99
2026-01-01T13:09:00,17.79,43.5,23.02
2026-01-01T13:09:30,19.41,42.73,27.3
2026-01-01T13:10:00,22.96,43.42,16.79
2026-01-01T13:10:30,19.95,44.13,15.25
2026-01-01T13:11:00,21.31,42.46,12.06
2026-01-01T13:11:30,22.03,41.24,17.24
2026-01-01T13:12:00,22.3,40.26,16.44
2026-01-01T13:12:30,22.81,40.23,21.39
2026-01-01T13:13:00,23.55,42.44,27.18
2026-01-01T13:13:30,22.51,42.15,29.0
2026-01-01T13:14:00,24.63,42.21,22.44
2026-01-01T13:14:30,22.6,41.42,19.43
2026-01-01T13:15:00,25.54,44.0,17.43
2026-01-01T13:15:30,27.83,43.4,19.03
2026-01-01T13:16:00,26.05,42.89,20.55
2026-01-01T13:16:30,26.05,43.04,15.23
2026-01-01T13:17:00,28.17,41.72,18.37
2026-01-01T13:17:30,27.44,42.53,14.31
2026-01-01T13:18:00,27.19,42.52,12.9
2026-01-01T13:18:30,26.59,41.68,13.93
2026-01-01T13:19:00,28.34,41.08,13.41
2026-01-01T13:19:30,27.43,39.19,19.68
2026-01-01T13:20:00,27.42,38.63,24.24
2026-01-01T13:20:30,28.23,36.36,18.97
2026-01-01T13:21:00,27.92,35.91,14.46
2026-01-01T13:21:30,26.62,35.41,19.06
2026-01-01T13:22:00,24.6,34.82,19.51
2026-01-01T13:22:30,22.33,34.24,22.03
2026-01-01T13:23:00,20.56,33.4,22.13
2026-01-01T13:23:30,17.98,34.63,27.05
2026-01-01T13:24:00,16.88,36.07,30.14
2026-01-01T13:24:30,17.34,35.9,33.28
2026-01-01T13:25:00,17.42,37.05,30.58
2026-01-01T13:25:30,16.18,36.74,33.01
2026-01-01T13:26:00,14.65,36.44,26.57
2026-01-01T13:26:30,13.16,35.61,25.6
2026-01-01T13:27:00,11.08,36.3,23.06
2026-01-01T13:27:30,9.22,36.92,19.95
2026-01-01T13:28:00,10.3,35.63,16.21
2026-01-01T13:28:30,8.19,35.79,8.18
2026-01-01T13:29:00,8.21,35.28,13.13
2026-01-01T13:29:30,7.29,34.37,12.28
2026-01-01T13:30:00,10.93,34.35,11.57
2026-01-01T13:30:30,8.23,32.43,13.57
2026-01-01T13:31:00,8.52,32.0,17.84
2026-01-01T13:31:30,8.02,33.88,23.18
2026-01-01T13:32:00,6.87,34.32,21.46
2026-01-01T13:32:30,7.34,33.18,22.21
2026-01-01T13:33:00,7.57,33.74,18.59
2026-01-01T13:33:30,5.97,33.83,21.52
2026-01-01T13:34:00,6.61,33.51,21.6
2026-01-01T13:34:30,7.19,32.92,25.24
2026-01-01T13:35:00,9.16,32.92,28.55
2026-01-01T13:35:30,8.24,32.33,31.67
2026-01-01T13:36:00,10.45,32.16,33.82
2026-01-01T13:36:30,10.15,32.89,34.17
2026-01-01T13:37:00,7.19,33.71,29.2
2026-01-01T13:37:30,7.97,32.41,30.51
2026-01-01T13:38:00,7.85,31.95,37.25
2026-01-01T13:38:30,6.53,33.55,35.51
2026-01-01T13:39:00,7.93,35.35,32.8
2026-01-01T13:39:30,7.22,35.72,35.27
2026-01-01T13:40:00,8.74,37.33,41.97
2026-01-01T13:40:30,8.62,38.54,37.81
2026-01-01T13:41:00,9.75,38.4,28.14
2026-01-01T13:41:30,10.77,36.41,25.68
2026-01-01T13:42:00,11.47,36.35,26.08
2026-01-01T13:42:30,9.93,35.06,25.51
2026-01-01T13:43:00,11.31,35.2,24.47
2026-01-01T13:43:30,11.34,36.95,22.46
2026-01-01T13:44:00,14.34,37.2,19.87
2026-01-01T13:44:30,15.06,36.41,16.56
2026-01-01T13:45:00,16.19,35.24,18.0
2026-01-01T13:45:30,15.04,33.28,20.29
2026-01-01T13:46:00,14.43,31.37,13.95
2026-01-01T13:46:30,14.58,33.0,20.28
2026-01-01T13:47:00,12.82,33.86,22.05
2026-01-01T13:47:30,11.06,33.72,24.26
2026-01-01T13:48:00,10.9,33.57,23.13
2026-01-01T13:48:30,10.78,33.52,24.15
2026-01-01T13:49:00,11.09,33.51,19.65
2026-01-01T13:49:30,12.76,34.9,25.99
2026-01-01T13:50:00,12.16,35.29,31.65
2026-01-01T13:50:30,13.18,33.31,30.69
2026-01-01T13:51:00,12.97,34.37,25.41
2026-01-01T13:51:30,12.68,32.44,24.19
2026-01-01T13:52:00,13.06,32.03,26.56
2026-01-01T13:52:30,9.96,30.65,24.98
2026-01-01T13:53:00,10.06,30.69,21.8
2026-01-01T13:53:30,9.1,29.43,22.44
2026-01-01T13:54:00,7.71,28.05,18.95
2026-01-01T13:54:30,5.0,27.0,24.29
2026-01-01T13:55:00,5.0,27.82,28.07
2026-01-01T13:55:30,5.0,27.63,30.73
2026-01-01T13:56:00,6.31,28.3,27.89
2026-01-01T13:56:30,5.95,29.66,28.72
2026-01-01T13:57:00,5.0,29.9,33.16
2026-01-01T13:57:30,5.0,30.47,24.79
